roomType,stars,address,numberOfGuests,primaryHost/smartName,price,firstReviewComments,firstReviewRating
Entire home,4.41,"Las Vegas, Nevada, United States",7,Hong,,"Place as described and ideal location, not far from the Strip and other casinos like the Red Rock.  Good sized space.  Overall worth the value.",5.0
Entire condo,4.73,"Las Vegas, Nevada, United States",5,Ace,,Excellent place to relax 😎,5.0
Entire home,4.9,"Las Vegas, Nevada, United States",10,Melissa,,"Our stay here was very pleasant and the pool was amazing, the house was clean and Melisa answered our question really fast. Will definitely stay here again.",5.0
Private room in home,4.98,"Las Vegas, Nevada, United States",1,Fefer,,"The room was very clean and the bed was really comfortable, actually. Normally we both wake up with sore backs on a different bed but this one was great. Host was responsive  and we had no issues.",5.0
Entire guest suite,4.84,"Las Vegas, Nevada, United States",4,Mayra,,Mayra was an amazing host! Always responsive and was even flexible with our check-in time. Home was extremely clean and smelled wonderful. My friends and I really enjoyed it here.,5.0
Entire condo,4.75,"Las Vegas, Nevada, United States",3,Ace,,Great stay  for 2 for a full week plenty of things to do,5.0
Entire home,4.79,"Las Vegas, Nevada, United States",6,Amy,,"Did a long-term stay at this home and had a pleasant experience. Amy immediately accommodated us with a new Keurig after she was notified of a broken one. It’s a cute and cozy home that’s central to everything. Right off the freeway, located 10-15 mins from the strip, Chinatown, downtown, Green Valley Ranch, Henderson. I would love to stay here again the next time I’m in town!",5.0
Entire condo,4.81,"Las Vegas, Nevada, United States",5,Enterprise LLC,,"We enjoyed our stay in spite of a few practical problem which the administrating company however offered to take care of without a delay. The apartment was very cozy, it felt like being in a friend’s house.",5.0
Camper/RV,4.95,"Las Vegas, Nevada, United States",2,Yosbel And Roxi Host,,This was a beautiful RV and my stay was comfortable. Gated and private parking. I would book this place again for another gateway weekend.,5.0
Entire townhouse,4.8,"Las Vegas, Nevada, United States",4,Alicia,,"Alicia was such a great host, very accommodating & very quick response time. The place looked exactly how it did online & everything was up to par. I look forward to staying here again!",5.0
Entire home,4.93,"Las Vegas, Nevada, United States",12,Nel,,"Great experience, great stay! They are very accomodating and helpful from booking to checking out. Thank you we will come back for sure",5.0
Entire guest suite,4.89,"North Las Vegas, Nevada, United States",2,Vianney,,"Vianney's studio home was just lovely. It was quiet and very comfortable, just perfect for my fiancé and I 's weekend getaway. We will definitely be coming back especially for the summer, the backyard was beautiful with a nice pool, and bungalow to hang out and enjoy some sun.",5.0
Entire guest suite,4.92,"Las Vegas, Nevada, United States",2,Joe N Ida,,"A perfect quiet spot away from the strip with a nice view. Spacious, comfortable and clean.",5.0
Entire townhouse,4.59,"Las Vegas, Nevada, United States",8,Jp,,it is not bad.she need to clean the heating outlet. I am not joking it was black mold.i left the house for six days until all the black mold got clean from the outlet. I am saying this to put you down. I am telling that for thenext tenant. I am so sorry to write this,3.0
Entire home,4.73,"Henderson, Nevada, United States",8,Traveling Panda,,Great place and close to the strip.,5.0
Entire rental unit,4.68,"Las Vegas, Nevada, United States",6,Breezy,,Really enjoyed the start I do recommend!,5.0
Entire home,4.77,"Las Vegas, Nevada, United States",6,Deanna,,"Thank you Deanna for opening your home to us!  It was exactly what we needed!  Everyone was very pleased with their sleeping arrangements.  The bonus for me was the extremely comfortable king bed & massage chair.  Oh, and I cannot forget the washer & dryer! Thank you again!!",5.0
Entire rental unit,4.72,"Las Vegas, Nevada, United States",6,Breezy,,Thank Breezy for a great Las Vegas stay,5.0
Entire condo,4.52,"Las Vegas, Nevada, United States",5,Allan,,"Allan and his team provided an exceptional Airbnb experience. From the warm welcome to the excellent communication, they went above and beyond. The accommodations were impeccable, with attention to detail and cleanliness. Allan and his team's dedication and care made us feel like valued guests. Highly recommended for an unforgettable stay!",5.0
Private room in guesthouse,4.85,"Las Vegas, Nevada, United States",2,Jorge,,Nice quiet setting. Absolutely served it’s purpose away from the hustle and bustle of the strip. Worked out perfectly!,5.0
Entire condo,4.68,"Las Vegas, Nevada, United States",4,Zelloo,,Lovely place !!!,5.0
Private room in rental unit,4.82,"Las Vegas, Nevada, United States",4,Jenny,,Would stay again.,5.0
Entire rental unit,4.81,"Las Vegas, Nevada, United States",6,Paul,,Had an outstanding stay at Paul’s condo. Would recommend to any family and friends 👍,5.0
Entire rental unit,4.96,"Las Vegas, Nevada, United States",2,Kristiana,,"We really enjoyed our stay here at Kristiana and Greg’s place. The apartment is beautifully decorated, super clean, and cozy. Kristiana and Greg are fantastic hosts too, always making sure we had everything we needed and responding quickly. They even went as far as returning some packages for us that accidentally got delivered after our check-out! I really appreciate everything they did to make our month here great, and I would recommend this place to anyone staying in Vegas!",5.0
Entire guest suite,4.91,"Las Vegas, Nevada, United States",2,Abisai,,it was aittle hard to get in but the owner responded as quickly as he could. It was very clean.,4.0
Private room in home,4.93,"Las Vegas, Nevada, United States",3,Ian,,super chill space very calming especially after spending a day at the strip!,5.0
Entire home,4.92,"North Las Vegas, Nevada, United States",6,Marily,,The house was beautifully put together. Not too far from the strip. Neighborhood is quiet. I will definitely book again when we come back to Vegas.,5.0
Entire home,4.67,"Las Vegas, Nevada, United States",10,Irene,,"Do not rent this home. Irene was responsive when I reached out but the place has a price tag that made me feel so duped after renting. It’s rundown and had weird brown stains, dust and grime in the home. They had someone working in the backyard for more than half of our stay and they didn’t reach out to us about it. One of my female roommates walked out of her room in her robe and saw a man in the backyard working (on multiple days) and there weren’t blinds on the glass door in the kitchen for her to draw closed for privacy. They show the backyard as a selling point for the location, yet it was unavailable for most of our trip. I’m hoping that I can leave photos to illustrate what I mean. I asked for a partial refund and got a laughable $12.85 refund. When I asked Irene about it she said it was airbnb (which I have no reason to doubt her) but when I asked airbnb they said that’s all the host was willing to do. My roommates have stronger negative feelings about this experience.",2.0
Entire guest suite,4.76,"Las Vegas, Nevada, United States",3,Antonio,,"Friendly, accommodating host! Conveniently located near the strip and airport. Reasonably priced unit for 3 guests to sleep after a long night.",4.0
Entire serviced apartment,4.86,"Las Vegas, Nevada, United States",4,Michelle,,Michelle is a wonderful host and the accommodations were excellent and the staff very friendly and helpful.  The location for getting around Las Vegas is excellent because the monorail at the MGM is just a very short walk.  The apartment has everything you need and everything worked well and was very clean . The bed and linens were awesome and endless hot water for showers. Although I never got a chance to use them the swimming pool was heated and the jacuzzi was hot and everything looked very nice outside. I would definitely book this again on another Las Vegas trip 👍✔️😊,5.0
Private room in home,4.89,"Las Vegas, Nevada, United States",4,Felipe,,"Amazing stay, We got to our Airbnb and our room was clean and so easy to get in. We rested well. Would book again for future time!",5.0
Entire guest suite,4.87,"Las Vegas, Nevada, United States",2,Shirley,,Shirley was very accommodating and friendly. The place was quaint and neat. Would recommend!,5.0
Entire rental unit,5.0,"Las Vegas, Nevada, United States",4,Brenda,,Nice condo a few miles south of the strip.,5.0
Private room in home,4.79,"Las Vegas, Nevada, United States",2,Scott,,"Great place, and Scott is a really nice guy! Super comfortable and cozy.",5.0
Entire home,4.73,"Las Vegas, Nevada, United States",4,Teresa,,Great place and great host! Very convenient location just off Stratosphere/Sahara.,5.0
Entire home,4.86,"Las Vegas, Nevada, United States",4,Joe,,"We really love this place. Feels like our second home, host was very responsive and nice. Wish we could have stayed for 2 more weeks as we need it but unfortunately it was not available anymore when we check their calendar, so we have to move to another air-bnb somewhere else. This place is highly recommended!!",5.0
